Event,Card Colour,Time,Conversion,For,Score
Home Score,,,,,15
Away Score,,,,,23
Penalty,,58,Converted,dragons
Try,,19,Converted,dragons
Try,,12,Missed,dragons
Try,,65,Converted,cardiff blues
Penalty,,63,Missed,cardiff blues
Try,,61,Missed,cardiff blues
Penalty,,56,Converted,cardiff blues
Penalty,,47,Converted,cardiff blues
Try,,32,Missed,cardiff blues
